vin,sellingprice
1n4al3ap6en219179,15260.0
1gnskjkc9fr215534,38341.25
jn1cv6ap7dm301508,22832.5
1n4al2ap6cn413072,13337.5
1gcsgafx9c1159516,6790.0
5n1ed28y72c566864,2063.75
jn1cv6ar2cm672043,19981.25
1ftne1ew1eda35320,21163.75
wba3a5g52enp30945,33243.75
5fnrl5h95cb118663,26105.0
2t1bu4ee9dc995379,10817.5
1gchtcfexc8139007,19431.25
1vwat7a31ec067304,14811.25
3vwdp7aj7cm333386,10391.25
1fmdu32x0vza67052,1123.125
3gnbaadb3as599372,6946.25
wba6b8c54ed452444,63706.3
jn8az1mw2dw307563,15953.75
jn1cv6ar5cm674725,18213.75
wmwml33579tp98619,9122.5
jn8as5mv7dw645575,15300.0
jthbh96s365009672,8927.5
1n4al2ap4cn430579,12126.25
1c3cdzab4dn718721,9168.75
2fmza52234ba58586,1251.225
5tfju4gn6dx050691,24553.75
wbapk7g59bnn69435,16856.25
4t1bf1fk3cu003148,12440.0
1gker13707j133070,7392.5
3n1cc1ap2al362425,3110.0
kmhgc4dd5cu185858,20300.0
2hges15505h516521,4003.75
1n4bl21e57c133650,5581.25
1n4al3ap8dn445061,15922.5
jn1cv6ek1bm215526,21437.5
2t1bu4eexcc775960,9710.0
2gkalmek8e6159428,20577.5
jn1az0cp3ct016993,10621.25
2gnalbec0b1192061,7217.5
jtnjjxb00cj018984,10738.75
1g1pc5sb4d7167694,8230.0
jf1va2p60f9813390,38538.75
1fahp2e82dg177399,13595.0
jhmze2h72as033317,8628.75
5xxgn4a76dg186165,16405.0
19uua5679ya065162,2438.75
1c4njpfa6ed681714,15277.5
1g2zh58n474263421,3451.875
1fadp3k2xel307524,12415.0
1fmcu9eg1ckb61053,17277.5
1ft7w2bt0fea82596,38192.5
2g1ft1ewxc9178943,23428.75
1fmfu17l44la13662,3146.25
1gcpcpex9az128819,13335.0
1fmcu49h68ka60779,6730.0
1n4bl11d63c263819,6010.0
3gyfnfe3xcs505195,26126.25
1gnlrfedxaj267652,13090.0
5n1ar18u07c630029,8887.5
1fmcu9dg8ckb53078,14720.0
3vwll7aj5cm388121,11087.5
2g1wx12k239227784,2483.75
jm1gj1u53f1181167,17782.5
knafu4a2xb5394048,8801.25
1fmjk2a52eef51301,38443.75
2c4rc1bg2er382835,19510.0
kmhct5ae4cu039145,8480.0
1hgcp36728a003097,8188.75
5tdza23c54s146886,4650.0
1fmpu15l04la49503,2335.0
jthbk1gg0e2108284,29818.75
1g1zs57n67f274402,3960.0
2t1bu4eexcc822419,9705.15
wvwjk73c08p031927,6562.5
1fmpu16w94lb28841,3986.25
jtegf21a630110275,6008.75
5xxgm4a79cg068449,12657.5
2b3lj54t99h594755,17953.75
wbaav53481ft01399,4205.0
1n4al3ap5dc141245,14792.5
2t1bu4ee2dc041248,12307.5
1fafp34363w307059,1056.875
knadm4a37d6128189,8882.7
1g6dm577140121618,3881.25
jhmes96613s001665,2307.5
1ftfw1ef7cfa30125,21957.5
1g11e5sa6df227553,12666.3
1hgfa16508l034662,4901.25
2gnalpek3d6387128,16985.0
wbskg9c54ce797854,49801.25
1c3ccbbb0en177242,14327.5
1c3cdfba2dd234122,9572.5
2c4rc1cg8er240231,26242.5
1n4al3ap3dn416017,13936.25
4t4bf1fk5cr227432,16068.75
1ftkr1ed8bpa62708,13800.0
jtebu11f470055241,16062.5
2c3ccakg8eh246922,22600.0
1n4al3ap1dc172377,15641.25
5tdbk3eh9cs155893,25656.25
1ftyr14v43pa82587,1571.875
2gtek19t2x1518127,1271.875
1fadp3f24dl208707,10990.0
1ft7w2b63beb07379,38038.75
1gnfk130x7r401932,16225.0
wmwzf3c51et492863,10686.25
5tddk3eh0cs139350,28153.75
jm3ke4dy0e0392283,21781.25
1hgcp2f30ca180649,11418.75
1fahp3h2xcl379443,6805.0
2c4rdgcg1dr687918,11622.5
3vwrm71k18m106726,7298.75
1d7rv1ct4as219933,19873.75
5npec4ac2ch403093,13930.0
4t1bf1fk6cu581776,14041.25
1zvbp8em5d5276470,13587.525
3vwll7aj6dm205293,15317.5
2c3cdxhg0eh234450,19387.5
3gnbabdbxas603648,6368.75
1n4al3ap4en364947,17340.0
5npdh4ae0dh245451,14316.25
2g1wb5e34e1150752,13497.5
wba3r1c5xek190964,42158.75
2c4rc1bg7dr692669,18897.5
1gyee637050112706,2473.75
1fafp24166g142847,1095.0
2c4rc1bg8er324325,19417.5
1b3hb48b87d558368,2690.0
1j4fy19s6vp543889,1675.0
1n4ba41e76c836022,5596.25
1b3bd4fbxbn606099,7717.525
kl1td5de9ab083493,5250.0
1fmeu73e57ub11054,3485.0
1fa6p8cfxf5323414,28600.0
1hgcp25389a080583,7432.5
1ftfw1et8dfb61202,21445.0
jthkd5bh2c2058695,20192.5
wbavl1c52dvr87748,23826.25
3fahp0ja3cr232107,9317.5
jn1dv6ap0bm604003,16506.25
1g2nf12t81m560400,3062.5
1n4al3ap8dn501547,11570.0
1c6rr7jt6ds548813,23972.5
1ftpw14555kd60188,11630.0
5npdh4ae4dh360246,10278.75
1zvft84n855189381,6033.75
knafu4a24a5220233,4541.25
1g6ab5ra7f0102074,34581.25
1hgcr2f39da093022,14833.75
3vw2k7aj7em224385,10765.0
jf2shadc6dh439272,18753.75
1c3cdzab1en218663,11897.5
kmhdh4ae6du797909,6857.5
2g11x5sl0e9247237,19265.0
1j8gr48k99c533471,10531.25
wp1ac29p86la90558,11078.75
4t1bf1fk9eu359753,14057.5
1c3bcbfg0dn551008,14823.75
3fahp0ha2cr177574,10412.5
3vw4t7aj4em393091,19537.5
3fahp08z16r138808,6407.5
jn1cv6ap8dm300819,18490.0
5npec4ac4dh795740,15235.0
2hjyk16237h530587,17290.0
jh4cu2f41cc014367,16897.5
jm1ta222111703557,1402.5
1fmju1j52eef20229,28165.0
5npdh4ae3dh314567,10942.5
4t1bf1fk2cu594119,16367.5
4s3be625747210145,4385.0
1fmzu64e42zb69405,2721.25
wbapk7c58bf082632,18085.0
jm1bk123851300628,4296.25
4jgbb8gb8ba694499,20328.75
5fnyf4h91cb059480,24597.5
3n1ab7ap1dl767760,13922.5
1g1yf2d76e5120120,55472.5
wauac48h06k003164,4956.25
1n4aa5ap5cc836082,17801.25
3fa6p0hr4dr226546,11595.125
2g1wt58k479186137,3426.25
jn1az0cp9ct025441,9891.25
1g1pe5sb2d7247649,9852.5
1c4njpba7ed880986,13322.5
5n1ed28y61c536835,2107.5
2b3ca3cv1ah202198,7615.0
1j4hr58n45c703607,7492.5
kndjt2a62d7544247,12856.25
1g1za5euxbf203015,7437.5
4s4brbcc1b3413784,18754.25
wvwbn7an6de502792,19535.0
1n4az0cp1dc406821,14123.75
1vwbh7a32cc076810,12753.75
3vwdt81k56m641249,3175.0
2g1wd58c279354461,6397.5
1gnlrfed4as107485,13795.0
wauggafc2cn124597,21000.0
1fmcu0gx9euc85927,21260.0
2c3cdyag3eh153023,19645.0
1c3lc55rx8n240345,3642.5
2fmdk4kc5eba71657,26717.5
3b7hc12y5xg164403,830.625
5j6re4h40bl124224,13645.0
kmhtc6ad1cu072701,12897.5
1fahp2e87dg177379,12038.75
4t1bf3ek6bu209673,8672.5
jt2bg22k5w0222694,996.25
1n4aa5ap2bc804401,16975.0
kmhjf35fxyu052009,1196.875
3n1ab6ap1cl670406,10943.75
2hgfg3b88dh501151,11506.25
2gnflcekxc6343821,11697.5
wd0pd644x65881151,5697.5
jtnjjxb08dj025537,10820.0
2g1ww12e449165819,2608.75
3gnda23p66s532364,4445.0
1fmfu16568la23232,9496.25
3fahp08147r146008,5596.25
1g1ym2d71e5101934,55432.5
1gcrcse01bz396263,16956.25
1ftfw1cvxaka89927,18725.0
1j4fa39s94p714648,11281.25
2t3bf4dv8cw193972,13321.25
1n4al3ap5en355657,14938.75
jthch96s560002045,4726.25
3n1ce2cp0el371014,9896.25
19xfb2f86ce357384,12335.0
2gnalbek8d6360428,12657.5
wddgf4hb8dr255819,23047.5
1ftpw14v77fb36027,15253.75
4jgab72e5xa080072,1480.625
4t3zf13c1yu235709,2260.0
5npeb4ac5dh701349,11367.5
kmhct5ae0eu188011,11160.0
1n4al2ap8cn416586,11910.0
4t1bf1fk9du699175,13103.75
1gker13798j135384,10402.5
1n4al2ap2cc151725,14185.0
1ftfw1ef2dkf01476,32602.5
jm3tb3cv0b0319456,16687.5
1zvbp8em8d5229806,13762.525
1ftpx12564nb78187,8262.5
wauacgff3f1001224,24962.5
1ftre14w94ha46446,3152.5
1ft7w2b69eeb65646,35471.25
3fahp0jg1cr430625,14462.5
4a3aa46h83e044046,1133.125
1ftne1ew1bda18688,16423.75
5xykt3a63dg361503,17425.0
1gnskckc1fr107954,51997.5
1n4aa5ap8dc835395,13513.75
jn8az1mw7cw211183,17302.5
1ftew1cm0dfb63887,26737.5
3n1cn7apxdl836333,6293.75
1g2zg57b584191415,4735.0
wdbrf64j44f447296,4717.5
4a3ab36f16e075536,3561.25
3gnbabdb8as566602,7061.3
1gnfc13027j114922,15755.0
1j8hg48k79c500589,11392.5
1gkdt13s732281268,2982.5
2d4rn4de8ar306346,5280.0
1fm5k8d88dgb80772,23795.0
1gnek13tx1r151606,4031.25
yv140mfb8f2310390,22826.25
1fmzu63k73za37120,1420.0
waueg74f16n061858,6538.75
2a8hr44h88r819915,8882.5
1ftsx20p96ed67441,3115.0
1gyee637950232911,5807.5
5fpyk1f56bb454416,24476.25
2b3ka43r78h326944,7000.0
wvwhv7aj3bw123599,11803.75
jn1dv6arxcm860426,17377.5
4s3bl626397222704,10385.0
5npet46c18h300098,3941.25
2cnalbecxb6438346,11203.75
1c3cdzab6cn269959,7907.525
1ftpx12504fa26660,5490.0
1ftfw1ef5bkd72517,22192.5
19xfb2f51ce025116,11245.0
1ftyr10ux5pa02211,2692.5
3b7hc12y5wm246020,1180.625
jn1by1ap2cm332900,22095.0
1j8hg48k46c365356,5547.5
2t1bu4ee0dc046786,10580.025
1gnskae08cr200634,16867.5
1gchk23658f206545,21455.0
3c6ud5dl0cg315038,32070.0
3fa6p0lu4er308113,17787.5
1ftnf1cf3ekd16370,17690.0
1n4ab7ap7en854633,12106.25
2g1wt57n791163366,6768.75
2fmdk3kc0dbc38547,23402.5
1ftfw1efxcfb53305,24725.0
1fahp3fn6aw124703,6690.0
jf2shadc7bh765210,18440.0
wbaav53431fj70611,1290.0
5tftx4cn0bx008908,13612.5
1gyec63t03r266750,6715.0
2g1wc583081227484,4248.75
jn8as5mv9cw351772,15347.5
1fadp5bu5dl547642,16490.0
wbakb8c53bc447817,34360.0
2lnhm82v58x641202,14495.0
1gys3jef6br131932,31403.75
1n4al3ap7en337323,14060.0
wbabs33461jy40019,3087.5
wd0pe845285266968,13520.0
1gnfc26009r261083,11627.5
1gnsckkcxfr208319,51636.25
1j4nt1ga3bd252459,10295.0
wmwmf33508tu65314,8045.0
4t1bf1fk1eu809427,15172.5
1g1jc5sh1e4229629,11292.5
kmhwf35h23a772793,2147.5
wbaph7c53be678963,16211.25
2c3cdxhgxeh274860,18717.5
5npdh4ae1dh376288,10570.0
kndpc3a25d7398357,17766.25
3fadp4bj8dm175728,10252.5
jm3tb28a480126557,16471.25
1ftnf20l02eb77678,5655.0
1b3es56c33d203154,2318.75
2c3cdxbg0eh243352,15860.0
1fdne1bw0ada89203,16368.75
1n4al3ap1dn532378,11485.0
1g1ra6e42cu112128,15296.25
wddgf81x79f251380,15705.0
2hgfb2f50dh557786,14462.5
3fadp4bj2cm194340,7597.55
2fmdk49c18ba14351,8363.75
1g1jc5sh0e4189172,11177.5
2c4rc1bg3er292920,17970.0
1hgcs228x8a005493,6946.25
1gyfk66837r395702,20621.25
kmhct4ae7du536640,9210.0
wddhf8jb1da753123,32903.75
2d4rn3d17ar371700,8135.0
1n4al2apxcn522165,13113.75
1gcdscd93a8123316,11877.5
1gt120cg2ef135038,40906.25
1fmjk1h50eef42077,30885.0
1fmyu931x5kc70523,2742.5
1gker33748j115460,12680.0
jtmbk31v276017971,9972.5
2ftrf17244ca11116,1778.75
wba3a5c59dj462360,21243.75
kl8cf6s93ec411496,8552.5
3vwpd69m81m178505,1420.0
1n4bl11e66n423232,4587.5
2v4rw3d13ar272307,8661.25
wbaev33484kr29142,3733.75
wbapk5g57bnn28712,21755.0
19xfb2e56de023364,13363.75
3gcpcse09dg103820,26570.0
2cnalbec9b6361761,11840.0
ys3fb49yx81104420,7093.75
1hgcp2f36ca015866,12005.0
1c6rr7gt4ds551457,24365.0
5tfhy5f11dx304282,38262.5
km8jm12b27u632798,4628.75
1ftfx1ef8bfa95058,22446.25
jf1znaa11d2722146,18097.5
jn1by1ar5cm392722,28368.75
5xxgm4a78eg326561,14792.5
jn8as5mv2cw355193,13535.0
jnkbv61e28m210741,10613.75
5fnyf3h95db005806,30865.0
jn1cv6ar5cm973499,21181.25
wbanw13548cz73696,10725.0
jn8as5mv9ew714297,9197.5
5tdbk3eh3ds265811,27100.0
2fmdk4jc1bbb26134,12162.5
1fmzu64k04ua37666,5710.0
2hges16575h629669,2527.5
1fahp2f81fg118541,23957.5
2t1bu4eexac533201,9388.75
2gnfleek6c6152148,16775.0
5xykt3a61fg567325,18445.0
4jgbf71e27a193312,12420.0
2g1fk1ej8d9226724,24377.5
3n1cc1ap7bl374135,7101.25
5tdbt48a17s286887,8246.25
1fahp2ewxcg137309,14705.0
1fmcu9eg5ckb99790,19703.75
2t2bk1ba5cc130389,29240.0
1nxbu40e29z011048,7525.0
jf2shadc8ch446822,11672.5
wddgj4hb1dg055908,22093.75
2gnalpek6d6312875,16658.75
4t1bf1fk0cu562821,11465.075
3n1ab7ap6el652329,14560.0
1n4al2ep2bc158036,9442.5
1fm5k8f80dgb06906,27021.25
2g1wb5e37e1169957,13735.0
wauml44e35n000667,11356.25
1j8ff28w07d251187,4047.5
1fmzu63exyza27182,1182.5
4jgda5hb0ca019160,36253.75
1ftne2ew0eda19289,22365.0
3vwsf71k45m632159,2333.75
1g6dp577660203046,4732.5
1gmdu23e03d180291,1811.25
jhmge87279s047242,5055.0
1hgfa16808l037202,7470.0
jn1cv6ap0dm714239,22760.0
1j4gk48k87w718368,5493.75
2hgej6626wh515329,1237.5
1fm5k8d80dgb61715,27992.5
2c3ccaag3ch258667,15316.25
jn8as5mv4cw353090,14485.0
2c3ka53g26h496133,4151.25
3fa6p0hr9dr256805,10611.25
1fadp3f26dl233270,12330.0
1n4al2ep1bc102668,11003.75
5lmfu27536lj07734,7867.5
1gyfc43599r171879,21046.25
wbakb4c50cc576544,38873.125
5xxgm4a74eg346287,16227.5
5uxfb53506lv26627,6506.25
1fahp27176g176686,3528.75
4t1bf1fk3eu840615,18475.0
1g11a5slxef284420,13870.0
1gnek13z12j231168,3505.0
1n4ba41e57c801898,3706.25
5uxzw0c54d0b91846,34315.625
2hnyd28248h540106,15486.25
jm1bl1h62a1326666,8867.5
jn1dv6ar9bm653749,15582.5
jthbn30f610039708,7038.75
4t1bf3ek1bu161032,9121.25
sajea01tx3fm72205,3232.5
1g4gc5e38cf207495,16848.75
19xfa1f54ae025704,7922.5
3fa6p0k96er258361,16457.5
1ftfw1ef2bkd37580,19408.75
knagd126065449729,3765.0
wbapk5g55bnn26103,19865.0
1c3cdzab4cn272665,8682.525
3n1ab6ap0bl625228,9497.5
jthck262372013656,10421.875
salsh23476a968667,6722.5
1yvfp80d745n88974,3203.75
jn8as5mv3cw388655,16067.5
1gcdm19x15b114094,1287.5
1n4aa5ap2ec474084,21546.25
5tddk3eh1ds239376,24052.5
wp0ad2a93es167062,96650.0
1n6aa0ec0cn328088,20648.75
1g1yb2d76e5104379,51635.025
wdzpe7cc1b5587619,22298.75
1n4aa5ap4cc837983,17187.5
jt3ht05j1y0097060,5627.5
1gccs196758246069,6766.25
5gakrbkd2ej294045,29798.75
knafe222495594319,2985.0
jf1gpac67e8262323,17747.5
2hkrl1876yh603216,1802.5
3fa6p0h73dr282928,11335.0
2fmdk4jc7eba71807,22461.25
wbakc8c59cc435668,25842.525
5xxgr4a61dg137872,20092.5
5uxfb53504lv05385,5683.75
2fmda5246ybd05326,1816.25
5npdh4ae8dh342039,10762.5
2g1wb58k889236588,2350.0
sajwa71c44sg24813,6640.0
5tdzt38a31s025146,5057.5
5tdzy68a38s000289,9420.0
1ftsw21p96eb91394,14686.25
1g1al52f857551469,2493.75
wmwsu3c57bt253577,8566.25
1gnskce04br210491,21455.0
5xxgm4a75dg129460,13105.0
2g1wa5e36e1168611,12287.5
1g1y73de6d5700791,47421.25
jn1cv6ap4cm626468,21833.75
1c3bc1fb9bn595536,8315.0
1n4al2ep3dc163281,11375.0
1d8hb58n17f570107,5468.75
1ftrw08l73ka45661,5105.0
1hgcp36848a014725,11416.25
2t1bu4eexcc763579,12141.25
1fadp3k20dl237823,11232.5
2g1wc5e34d1151377,11955.025
1ftfx1evxake54939,11282.5
1d7hu18d54s573089,7760.0
1fmcu0j90dub77432,22050.0
3fa6p0d92dr180821,19355.0
3fahp0ja5br154038,10487.5
4t1bk3db7bu382101,14972.5
2hnyd18284h549315,5725.0
jtdbe30k053034068,3485.0
5uxzw0c53d0b93734,46611.25
3n1bc1cp0bl429968,5995.0
2fmdk3jc0dba73553,24075.0
2a4gp44r27r166766,3500.0
kmhgc4dh2cu184931,21242.5
1gnek13t05j147200,4281.25
1j8ff47w47d140719,5720.0
1fbss3bl1eda00542,20872.5
wddgf54x69r076998,11490.0
jm3er2c5xb0372728,12873.75
2c4rdgeg0er431607,19120.0
3d4pg1fg5bt523558,7630.0
1gthk23204f211000,6865.0
5n1an0nu9ac513292,15106.275
5npdh4aexdh256053,12487.5
jm1bl1vg1b1376991,9655.0
1nxbr32e04z204493,2843.75
jthce1bl8d5007927,31966.25
2t3bfrev1dw051444,17030.025
1n4al2ap7cn525623,11360.0
5grgn23u07h105044,23822.5
yv1ls5589w1509763,1332.5
1gndv33l56d183138,2446.25
jtkde167680235469,5757.5
2d4fv47t08h104002,8231.25
2c3he66g0yh430330,665.0
1g4hr52k6xh424407,2353.125
jf2sjadc5fh424396,23222.5
wddgf4hb9er313390,26075.0
5j6yh1h38al005618,7490.0
kmhdh4ae9cu341286,11948.75
1ftrx14w26nb57595,4940.0
1fmcu9j95duc32302,22095.0
wdcgg8hb6bf678583,25821.25
knafe121155145689,2770.0
1fbne3bl8dda99170,20098.75
3fa6p0h75er332908,14430.0
3n1cn7ap4el852559,8927.5
5npec4ab0ch425620,13992.5
1d4hb48dx5f604335,3327.5
5lmeu88h35zj28182,2706.25
4t1bf32k74u067826,4782.5
5uxwx5c5xcl727478,23128.75
1g1jf5248v7219151,569.375
wp1ac29p58la83540,20790.0
1j4gl48k75w570580,3303.75
1ftnf1cf9ekd20648,18042.5
1fmru1760ylb42852,995.0
1g4pp5skxc4188606,12333.75
wdbtj56h98f256584,12241.25
salmf1d43ca360809,33040.0
3fahp07z18r198124,5153.75
1fahp3en4bw117283,4720.0
jthbk1gg3d2083525,28600.0
salme15458a283384,16883.75
1zvbp8ch4a5146777,14678.75
1b3hb28c37d139115,2642.5
1ftfw1et0dke50758,28698.775
1fmeu64e46ub68854,4645.0
3lnhm26166r643332,2443.75
jthbk1gg4d2030218,25315.0
2gnaldek5c6381991,12727.5
1fmzu62k24ub63403,4201.25
1fmcu9d75ckb74924,13916.25
2fmdk53c49ba16868,12136.25
km8ju3ac0au029135,9047.5
4t4bf3ek7br120345,11997.5
4t4be46k09r136100,5875.0
4m2zu86k64uj05766,1551.25
2a8gf48xx7r328945,4497.5
jn8as5mv7cw706471,15155.0
1gkev23d79j182244,10360.0
3gtp2ve35bg302763,15477.5
kmhht6kd7cu074389,16586.25
5xxgm4a77dg149046,12987.5
wmwre33484td84638,5001.25
4t1fa38p97u111154,6920.0
1fadp3f26el183679,11895.0
1c4bjwdg3dl505776,28858.75
1ftpw12v57kd18495,16525.0
1n4al11d53c288223,2450.0
2g61m5s32f9149766,30276.25
1g1zh57b084202743,5682.5
2gtec13v571123155,11858.75
jn1az34d05m604997,4792.5
kmhtc6ad4cu028093,11642.5
kmhwf35h94a942598,1257.5
1hgcp2f49ca137436,13882.5
1d3ha18zx3j526277,2088.75
1n4aa5apxbc838912,17201.25
ml32a4hjxeh016843,9027.5
2g11x5sl1e9290680,19272.5
3gcec14x07g156362,5685.0
5xykt3a68eg435189,16482.5
5n1ar2mm5dc638456,18217.55
1ftpx12575nb29713,3127.5
2c4rdgcg1er430615,17592.5
1fmyu93126kc05442,4411.25
1g8jw54r63y540932,2951.25
2t2bk1ba7cc132094,26542.5
1gkec13z22r254275,4452.5
2g4wd582791239236,9673.75
1gnkvged5cj173873,20320.0
1fmcu0d73ckb90471,15985.0
2mehm75v49x611506,6977.5
2d4rn4de1ar259791,14095.0
5npeb4ac2dh763114,12435.0
kndjt2a29b7335310,5676.25
2g2fv22g2x2230699,830.0
5n1ar1nn7ac622255,5907.5
jhlrd1862xc065311,1103.75
ja32u2fu7bu009260,9008.75
jthbl46f195090566,22033.75
1fmcu0dg9akc64408,6838.5
1fmyu93113kd77179,2140.625
wddgf7hb0ea919872,47311.25
1fmjk1j55eef29237,32197.5
1fahp23w59g119456,4622.5
1c3cdzab2en228750,12501.25
4s3bmba6xc3006533,14966.25
3n1bc1cp0bl474554,4990.0
jt3gn86r8v0022117,1140.0
knagm4a72e5489188,15715.0
5j6yh18778l013674,7285.0
jhmge8h35dc075602,13922.5
1gyfk63887r125174,15903.75
3lnhl2jc9cr814923,15470.0
wmwmf7c56atz74028,13663.75
1g1jc12f747205498,1074.375
5fnrl188x4b118868,2848.75
jn1by1ap2cm332721,24558.75
1fahp2f87eg171937,16527.5
1fahp2d89dg108954,11442.5
wmwzp3c5xct250132,18247.5
3vwva7at7cm630794,10696.25
1fadp3f20el177358,8640.0
4t1bf1fk1cu006727,12743.75
5xykt3a62dg360195,15847.5
1ft7w2b66cec36735,22556.25
4t1bf1fk9du229079,13645.0
5n1aa08d08n605865,11838.75
1g6kd57yx7u166117,4957.5
3d3kr28d55g790648,12910.0
1n4al3ap2dn404554,12290.025
3fa6p0h74dr226593,14042.5
3fahp0ha7cr111909,12265.0
1n4al2ap8cc145377,13633.75
5n1bv28u68n115516,5462.5
1nxae94a5nz364939,795.0
jhmeg8656ss003932,955.0
1gchk23607f525611,21692.5
4t1bf1fk8eu406092,15492.5
4a4ap3au2ee025570,15845.0
salvt1bgxch637358,35491.25
jf2sjadc6fh411110,23415.0
2c4rdgbg4cr349493,9463.75
1lnfm87a16y609275,2176.25
5xxgm4a7xeg277203,11916.25
1g11e5sa5df174702,11672.5
kmhec4a47ba006425,13741.25
3vwdf71k96m806012,3137.5
jn1cv6ar3dm355356,17617.5
5grgn23u45h121129,20730.0
3lnhl2jc0cr814986,15500.0
1fmcu0dg5ckc62318,16270.0
3n1ab7ap1dl683020,11873.75
jtees42a782060608,13881.25
1g1jc6sh8d4149801,9535.0
1fmcu0gx8dua95115,12382.525
3gyfnbe38cs584519,26700.0
4t4be46k59r130017,5787.5
2c4rc1bg3er434683,16165.0
wbavb73557p101145,11372.5
2hgfb2f58ch538577,11690.0
jn1cv6ap2cm620734,19622.5
1ftfw1ev1afa59270,20615.0
1ftrx12w56fa67774,5463.75
4m2du66w25zj00103,4765.0
wbalz3c50cdl71102,45113.75
2t2gk31u87c003235,10743.75
kndup131236455442,1271.875
jthbe1bl3d5009130,31045.0
4t1bg22k0wu280613,901.25
jm3er2wm8a0314442,10231.25
1ftsx21r78ea67299,5588.75
1fmcu0j91euc61745,20997.5
1gc2kvcg1bz143675,11637.5
3n1bc13e27l444509,3336.25
1c4rjfbg1ec199440,26188.75
jteep21a360187338,8276.25
1c3ccbag9cn153855,8182.5
1yvhp84c055m43027,2756.25
1j4gw48s04c407356,4866.25
2gcfk29k8s1298048,953.75
3gcec13c79g156456,19407.5
1fmhk8d82cga14923,24715.0
1n4al3apxen244697,16365.0
jn1cv6ek5cm423586,22180.0
2c4rc1bg2er255552,19225.0
3fahp0ha7br323109,8805.0
2fmdk3g9xcba24824,14117.5
5uxfe8c55al311245,21395.0
3c4pdcbb8et315528,16280.0
1hgcp26359a090180,7698.75
1c3cdzab1dn690974,8987.5
jn8as5mv3cw376344,15055.0
knadn4a39c6073076,10188.75
4t1bb46k88u059977,6497.5
jm1gj1u50f1180719,17543.75
3n1ab7ap9dl727653,11366.25
1fahp2f82eg179539,19152.5
1fahp60a54y101798,14738.75
1c3cdzag7dn721043,11015.0
1gkdt13s222446190,2992.5
5xxgr4a6xdg177903,20725.0
19xfb5f54ce003080,12835.0
5tdza23c14s164396,4767.5
3n1bc13e97l387595,2998.75
1ftrf12287kc49266,5360.0
1gtw7fca4e1913424,21832.5
1n4al2ap4cc132657,12500.0
1fmcu9eg1cka57288,17542.5
wbaav53491fj67843,3265.0
5npeb4acxch386255,12215.0
nm0ls7dn3bt047690,9957.5
1ftlr4fe4bpb07415,14418.75
1gnscce06br117033,27262.5
2g1wb58k481346195,5257.5
wdbuf65j25a661243,8915.0
5npeb4ac5dh554689,11230.0
5yfburhe7ep135068,8630.0
knafe121275388737,4128.75
wbapk5c54ba995244,18487.5
2t3bf4dv8bw158895,15500.0
1fmju1j54aea47864,11548.75
1fadp3f21dl243396,11820.0
1g6dv57v390120408,7385.0
yv1612tbxf1310959,24405.0
1fmcu0c78ckb32857,9469.75
1gcgg25u731119504,2226.25
knafu4a27c5585511,7877.5
1gkdt13s322485595,2489.375
1n4al2apxcn508119,13325.0
3fadp4fj8dm103292,11626.25
1g1pc5sh9c7267812,10190.0
4t4bf1fk3cr177341,12476.25
nm0ls7cn3at017038,8223.75
2t1ff28p12c544568,979.375
wdbrf61j63e011686,2626.875
1hgcd5634va020593,878.125
1c4bjweg4cl197045,26337.5
jtehf21ax10033752,2926.25
wddhf5kb7ea908062,42817.5
2c3cdxbg3eh299981,16991.25
2fmdk36c38ba31408,6737.5
knafe121885497432,4842.5
1fadp5cu5dl516809,9052.5
jn1cv6ek2cm421522,21978.75
1fmcu93147kb59902,7197.5
3vwdp7aj3dm416749,10763.75
1fmjk1j50eef44664,30135.0
1hgcp2f62ca067425,10937.5
3fadp4bj3cm131392,10081.25
1hgcp2f46ca201299,11586.25
2gnflfek4f6148190,22075.0
5grgn23u33h136038,11420.0
5j6rm3h37el045318,20240.0
1g11e5sa9du141150,9380.1
jn8as5mv2cw705387,16802.5
2a8hr64x69r581129,11803.75
1fadp3k2xel307586,12232.5
2c4rc1bgxer395753,18430.0
3gcukreh5eg391809,29545.0
kmhcn4ac8bu618866,2987.5
jtdkn3du8b1418053,12972.5
2fmdk3jc6dbe06810,22567.5
1gnds13s072286646,4280.0
3n1ab6ap4bl618332,8483.75
1melm53s2ta635102,1281.875
3n1cn7ap1el826078,9960.0
2fmdk3kc8cba88038,23440.0
3c3cffar3ct349094,8562.5
2mrda20284bj12297,2210.0
wbapk7c57aa458880,16450.0
1j4nf1gb5bd101056,9240.0
1fadp3f20dl251246,10175.0
1fmzu73e42za43679,1621.25
jm1de1ly6d0161257,8572.5
jtdbt923871023297,4911.75
2g1wb58k179370535,5707.5
1ftne2ew1eda13940,19897.5
2t3zf4dv1cw132607,15567.5
4t1bf1fkxdu702066,12420.0
1c3cdzag2cn281098,9148.75
1fmcu0gx1dud91349,16932.5
1n4al2ap2cn464603,11315.0
2gnalbek9d6155748,12255.0
wvwjk73c79p058799,7775.0
3gnfk123x8g229950,13200.0
4t1bf1fk9eu415643,17000.0
3n1ce2cp2el437787,11250.0
1zvft80n255109966,4531.25
4t4bf1fk0er388757,21890.0
4c3ag52h61e152808,1106.875
1c3ccbbb6dn713948,9802.525
1fmeu62e16ua11916,4341.25
5npeb4ac6bh046485,9337.5
4t1bf1fk8du271498,11770.0
yv140mfb8f2315427,22696.25
