vin,sellingprice
1j8hs68236c366217,6197.146745152991
1d7hw48kx5s359968,5180.233874690123
2g4wn58c881286957,9959.842560911306
jn8as5mv2bw307708,15283.843714618713
wau3fafr4da016531,23183.232108400854
kmhht6kd8cu070643,15242.417710234213
5uxwx9c51e0d42728,39623.74181327929
kndjt2a62d7590953,10529.14037870001
5xxgm4a75eg280865,13866.412158443403
1yvhp80cx85m09753,4940.102162814038
3fa6p0hdxer182932,16590.961187423683
1gkdt13s542365168,3811.1030404780417
3fa6p0h99er279194,17520.515785140793
1hgcm72663a009376,1962.2979218697983
1j4pn5gk8bw566843,14596.382497053863
2g1fb1ed4b9110427,13558.88757575757
1c4pjmakxcw141520,13790.583820346308
1c6rr7nt8ds514236,33246.22603114476
2c4rdgbg8er119247,21314.572159090923
1g6yv36a375600064,10905.48082704333
1n4aa5ap2dc812100,12873.606842291965
jthbf30g725002175,5133.451722814222
kndpbcac4e7627818,17772.10436322937
1gnkvged1bj334427,14106.873841667582
1c4bjwdg5cl197573,23186.37342176342
1g1ra6e46cu126369,11267.611858243612
jn1cv6ar6dm760871,18818.015410705026
4t1bf1fk2eu362428,13880.387693093946
1j8hh58n98c141922,7987.897362359857
1j8hh48n16c267537,7315.04095256595
waujfafh3bn017318,19650.061054454807
jm1bl1uf6c1521730,10491.1681045806
1b4hs28y2wf111512,1435.148912892663
kmhfg4jgxea348426,20829.836285242534
jn1ca31d8yt763569,708.4470417314167
1gcwggfa0e1138606,15900.327843684101
1gnscce06dr100509,29463.196623977878
2fmdk4kc8eba26910,23243.26117632367
1gtw7fca1e1904177,20694.398468660955
1j8hr68278c187922,9343.300551763055
1lnhm82w16y631238,3101.9229760979774
2t2bk1ba9dc193528,31270.084623015864
4t1bf1fk3cu193601,15174.9136513949
1ftfw1cf9efb62485,25056.144507344503
1g1pe5sb9d7228080,10197.376875448632
2g4we537351173584,7586.440974534725
1gnes16s166119168,3299.756564962814
jn8as5mt3cw283094,14337.679507298255
2g1wh55k719262253,845.6859795297297
2fmdk3kc2dbb09502,23395.249954062823
1fadp3f2xel140608,11869.123668923663
2hgfg4a56dh700079,14503.214660635671
5uxzv4c5xd0e11680,41004.96132490195
1g2zg528554142299,3287.833490352241
3fahp0kcxbr214637,8187.272694666443
1n4al2ap7cc231053,10153.662550865809
1hgcp26358a111107,11157.079304260562
1c4rjecg2ec216738,33243.68473424727
salwr2vf1ea309088,23235.96385489509
jt8bf28g2w5019003,539.5029587310837
1ftnf1cf6ekd17187,18466.71607605358
1c3ccbbb2dn525637,11089.288750832498
wba5a5c51ed508269,39393.82951516077
4t1bf1fk0cu544089,14536.819152375392
2fmza52461ba22324,766.5124327061822
knaln4d71e5131359,22230.07721005847
2gnalbek1d6181888,13207.729648194396
jm3ke2cy8f0436814,19185.09028078403
jn1by1ar7bm372454,17386.78926612739
jm1de1ly4d0159085,8463.757329832208
5xyku3a67dg385266,20518.819971926216
1gtr2ve72dz195590,24301.020271164027
2fmdk3kc3dba08050,22395.129863886123
1ftfw1ev8ake58930,7008.17670917046
jtjbk1ba7b2013895,25817.14663900916
5galvbed8aj166060,17618.847910654164
yv1612sb0f1208667,26815.69680458431
yv1mk672882046627,8503.914492914491
salsk2d40ba710551,33675.22442233693
jhmcg66882c028265,1477.6350492848655
ml32a4hj5eh012845,9771.338828763823
3gnbabdb0as536946,8137.426618057867
1n4al2ap5bn512903,11672.031858881857
1n4aa5apxdc827069,15414.541291194924
1n4aa5ap4cc846294,17998.434773791007
5xyzg3ab1bg081799,9220.462865190364
waued64b21n007204,2161.677201039704
1ftnf1cf6ekd63635,16859.444604551238
3vwcs21c31m434551,1578.2813332500832
1gbhg39c291150152,4726.150985588486
3gnfk16z06g110574,3322.1073773448757
3vwdx7aj1bm384543,11336.743466487213
3d4ph5fv1at160290,6468.827028064529
jteds42a782056036,11777.68183691309
salsk2d49da804981,51395.989679533464
3g5da03e75s566203,2588.4301682114165
1ftfw1et7dfb77360,23828.01947982573
kndjt2a68d7758658,9960.818744107748
wp0aa2a72cl072412,52799.711553261535
1gtw7fca5e1912024,20115.76013754764
1n4al3apxdc140477,15592.754836136079
knagm4a76c5274300,11314.21011974138
wddhf5kb4ca592780,28971.73620911497
2g1wa5e30e1148581,12900.716305916309
1d8gu58k17w570104,6124.692064417069
1gcrkse79cz211586,20592.08258778259
1g1pc5sh1b7152992,8737.584561503309
2a8gm68x37r128989,4791.688760313757
1g1zs52f35f281045,2514.135238372739
1d4pt4gk8bw601826,12896.673062317312
jhlrd78493c021172,3146.9065923659687
1ftnf1cf2ekd18658,19073.28447570947
2hgfb2f55ch334724,11297.249939874931
1c4njpba3fd124198,15227.22512025012
1b4hr28z5yf241095,1378.442816442816
wddgf5hbxcr196261,28857.693587662343
1vwah7a39cc091073,9726.946133144638
3n1bc13e48l428796,5916.9855549543045
1fmcu0j95dub38738,23020.636396705137
1ftfw1ef7dfb68183,24176.70985491361
1b3cb4ha8ad607500,4611.85868205868
wvwab71k48w054286,5890.656175306175
1fa6p8cf8f5331138,25926.902024364532
3vwrk69m34m041667,1914.8354661542162
waulf78k29n036117,11312.05737352925
2gcec19v841243888,8555.660177553931
ja32w8fv2bu029261,23002.74264369887
3vwef71k47m199233,3719.6213672438635
1gkfc16087j182781,15180.019176887925
1c3ccbbbxdn639563,9764.408826428205
wbake3c5xce769841,21984.9815160534
5fnyf38949b017713,15248.813939301433
1g1pj5sc9c7239311,9461.348510230511
3n1ab7ap7ey252007,12777.578053890555
1fahp2e87eg144156,19530.755513468004
1c4rjeag1cc305782,19712.92254073704
4t1bf1fk9eu414301,14526.758237595739
1fmru15w73lb34355,1844.0257406944918
3vwdp7aj4dm413150,11428.901585914085
4t1bf1fk6eu419455,10106.390714660334
ys3fa7cy3a1614983,9937.848745004996
3gtp2ve38bg347390,19388.56050592926
3fahp31383r130885,2763.511426767677
jtkjf5c71c3026532,13091.664484820742
1c3cdzag3en221110,12486.02254088504
3n1ab7apxdl678141,11034.944497400755
3fahp0ja1cr350463,8168.73344456469
1g8zs57n68f192480,2579.8169221981702
knadm4a38e6389042,11169.798460798458
2fmza51431bc05942,1849.4421319421335
wbaxg5c50cdy29076,22404.406039012734
5tdkk3dc9es471139,21692.707659932646
1ft8x3b6xbeb95676,8294.098685111185
3fa6p0h76er130126,12161.573874995378
1j4gl58k82w198815,2034.7836879555625
yv4952cy5b1596173,19027.909928728674
4t1bf1fkxeu406062,15033.957155113407
1gcrcrea5bz337346,11861.92152893403
3fafp37n95r103830,2371.4003054815544
2c4rvadgxer134761,23557.457894420393
jn1cv6ap9dm716068,20824.733537758562
4s3bmbc61e3037556,18081.417554205043
jhlrd1870yc033936,1946.540067686942
knafe122975406515,1810.935990514115
1g11c5sa2df278635,12545.13784945148
4t1bk1fk4cu006541,15404.125581071703
5fnrl5h44cb035939,19702.998977180243
1fmcu9j90eud33264,22399.890973147227
kndmg4c7xe6540196,13745.86325665076
jh4dc54815s000881,3498.1194661819673
4t1be46k87u511755,5744.119269156767
yv1622fs4c2076588,12920.285682567426
3fa6p0h97er270901,15471.11383061383
4s4bp61cx76313446,6686.732606745106
1ftfw1et3bkd99429,22452.234370490653
1n4az0cp7dc407620,9823.74353886854
3gnfk16tx1g126060,2359.1022001147
jm3tb3bv6b0308642,16445.87860126911
5xxgm4a71eg303123,14001.81178520554
1c4rdjdg7cc312036,16456.185214553963
1g1pc5sb3d7275501,10066.527055814555
1c3cccab9fn646806,15756.225409081671
3fahp0ja6cr361586,13590.071266233774
1n4al2ap1cn418194,13141.173907315448
1g2zh17n894102096,2723.945058645059
jn1cv6ek0cm421647,22127.245604626845
1fbss31l98db16870,5688.8498136123135
kmhgc4dd0cu193737,14094.223987221116
3gnfk32059g157705,9470.827246242321
wmwml3c55atx36656,8414.694035594037
1n6ad0er8dn736190,18945.300549681808
jm1bl1lp1d1786356,12734.96644674769
jtdkn3du0a1163042,11051.859945609947
jm3ke2ce5d0104994,17586.196620694118
3gnfk16317g275336,13379.048929773931
5yfburhe3ep090629,13270.587743016777
1j4gw58nxyc339220,1471.7202747484002
jtegf21a520062413,6324.557521413772
4t4bf3ek2br096195,8198.459957403706
1g4gc5g33df196467,14056.987353257311
2t2zk1ba2ac025269,20889.357716357725
1vwat7a35ec045581,12413.882991341998
wba3b9c5xdf140818,29984.289316239334
5tdbk3eh9cs116530,22671.27111622173
1c6rr6gp8ds633124,20932.34434223184
wbxpa734x4wb27219,5448.175924538422
1n4al3ap9dc155942,14706.624454018198
1ftne2ew2eda18841,20837.94360269361
1ftrf1763wkb10690,840.728695263071
4t1bk36b36u116609,6109.408947418323
1ftfw1et0dfc04043,33915.454166435404
1n4al3ap9ec133571,14592.572855847851
3n1ab7ap7dl708986,11634.040764790761
jteep21a240017257,7159.29656685906
4jgdf7ce6da221128,43555.01736733639
salvv2bg5ch622914,34853.15910339659
wba3a5g54fns83746,40071.63480038481
1g2zg57b284239355,3764.457076303327
jn1cv6ap6dm714391,22163.632131988365
1hgcr2f82ea046928,16739.197699753957
1gkev13717j142095,9703.997015947021
4s4bt63c765103125,6890.6119732119805
1g1pe5sb8e7324896,12893.713413900927
kmhcm36c99u111247,4338.379602804604
2t1burhe5ec181031,8752.008417508412
jn8as5mv2dw637206,15761.565708596963
1j4gw48s33c536058,7630.760608835601
1hgcm56765a061004,4975.681000480999
5npec4ab1ch387895,15615.012442881189
1n4al3ap4en386365,17298.216810966824
4t1bf1fk5cu099333,15386.266516816513
1c6rr6ft5es144521,22228.67418507418
1gkek63ux6j117898,8550.799599243348
2c3ccaag0dh556272,21578.935588023087
2gnalbek9c6325055,9969.948902717648
1ft7x2bt3beb89147,27061.72375425503
1fmcu0gx2duc98341,16563.106283993784
1n4al3ap9dn580355,11782.2150259509
knafu6a24c5643733,10170.130336792834
jtdkn3du9e1773768,9825.537774655893
2gcec13j081159477,19218.025351269094
jn8cs1mu3em452152,30598.717987993477
2a4gp54l17r279822,3140.172278416025
1hgcg16531a082384,1571.9341676841677
3fahp0ja1cr298171,12029.872140822145
jn8az08w03w231652,2251.281017824768
1lnhl9dr5ag614375,20539.461214248724
4t1bf1fk9eu403623,16759.67065295816
1g4gc5edxbf311784,16113.274582130829
4t3zk11a09u011877,13544.431172993667
1fm5k8f88dgc76799,26257.957828837836
5n1an0nw3bc510763,17700.415328823958
1c3cdzcg5dn740980,10898.00341815592
knade123586296932,4045.1020114145117
4t1bg22k9xu595024,646.1409933816186
1g1pc5sb9e7189417,11791.976016113525
1c3el56r46n250311,4421.841809116808
2t1br38e43c165477,4146.0308261183245
2c4rdgcg4dr687752,11857.311843614725
3vw2k7aj6em352567,11238.063670588668
3n1ab7apxdl731615,11223.051120176124
1c4pjmak3cw127507,11126.235469160465
jnkcv54ex4m823713,9461.217720473976
4t1be30k56u669617,4058.0933989621503
1g2nw52e62m512081,1727.1630833287088
2b3ka43d29h629622,12343.39004329004
jtdbt923671106369,5361.901216607467
5gaer23d19j108769,8491.324115236615
1g4cw54k754102573,1007.962647564853
knadn4a35c6095317,9488.555238876866
3gnda13d06s545546,3178.5220839345857
5fnrl18093b105117,1623.4275983275982
1ftpw12v77fb88907,11121.42600478225
kndjc735085859065,6579.115947532862
1g11e5sl0ef136782,13714.394814213565
5tftx4cn3cx018771,17044.574065656565
1fahp3en5bw149742,6478.980979668484
1fmfu17555la32739,4750.668430412184
1j4gl48k75w585399,3401.1751895571756
2gnalbek7d6315867,13266.175579966331
1c3ccbab8cn166844,5427.0422003737
1ftne24w37db18838,8709.128318440815
2c3ca5cv0ah192780,15988.487920621046
3gcek23379g179602,22431.105922318424
1n4al2ap2cn444058,12914.469189144187
3n1cn7ap8dl878516,6552.731968494472
1fmcu0gx6eud26143,11226.154322853074
1ftfx1ct8bfc31679,7947.271670690419
3c6ud5jl3cg195997,28612.9620851371
1n4al2ap8bn507310,10982.101672170415
3vwsg71k16m621439,4836.658825202578
3fahp0jg9cr211864,12707.828797822554
1fmcu0d78ckb81846,13509.669345362974
jnkcv51f36m617777,4771.357159044662
1gbfg15t961215253,7301.253707634953
2c4rdgbg3cr333446,6485.277848771596
jf1ge6b65bh512352,12912.674803668551
km8jucac3bu146046,12765.403117484375
1fahp2dw6bg171117,12764.534238446746
1ftrx17l1yka63293,1483.0949269480516
3gcpkrea7cg276559,23141.86580988456
1gyde63a740124647,13962.916752007253
wddgf8ab9dr258147,22671.84713469401
wbakg7c52ce802493,26945.8508424854
4t1bf1fk9eu812558,16606.75830327079
1gnkrfed8ej224946,17418.623149073148
1ftew1cm6dfa26419,24788.386054454804
1j4gr48k45c705501,4472.63406084656
1fahp2dw9bg144817,9497.227818130943
jm3lw28j940507710,1463.766536513868
4t1bf3ek1bu739226,16180.504835673577
wbaxg5c52cdx03656,28568.89848461725
1fadp3f2xdl378330,10118.35251600251
2d4rn4de5ar443339,7737.569231000481
19xfb2f84de239156,14164.857034632041
wbaka8c5xcds99521,36804.792500323754
2t3wfrev5dw060259,21096.223173123162
jthcf5c28c5054691,19936.51927642728
3gnal2ek7cs594561,10936.09957066082
kmhhu6kh9cu079433,16950.40512519888
jn1cv6el2bm264369,20195.950587144336
1fmcu9dg7bkb66127,6745.029483664483
2c3ka73w16h386659,3114.877837093462
1j8hr78338c144712,12847.054318829316
4t1bf1fk8cu164921,13321.050808339804
1fmjk1k52eef23894,35184.71701284824
1gccsbd93a8103864,4884.527537971288
1hgfa16578l018099,6345.686685305435
jtmbd33v785150045,8551.753428862798
wbavb335x6kr74278,6641.821121008619
waukh74fx6n162249,4803.019281181779
wbafr7c56dc823033,35614.607329244835
3d73y4cl4ag162204,26285.745723026983
wddkk5kf7cf144749,29813.310261946383
1ftfw1ef3bkd93205,24120.859406334414
1n4al3apxdc162754,14960.99660663411
1c3cdzbg3dn637154,12225.829425898173
1n6ad0fv8ac413938,14132.09246794872
jn8as5mv9cw418838,10111.865568459314
1fahp24w78g184094,2788.881224562474
wauef78e08a012777,10395.827411939912
1n4bl2ep7bc155752,14897.873689273694
5fpyk1f28cb455624,26722.17560240686
2c3ccaag8eh327386,16063.863781820026
2fmdk39cx8ba13192,10026.709848022349
4s2cm58v6v4346945,633.6131488881485
5fnrl38645b069887,3936.348473979725
1c6rr7ft7ds703586,24403.369118057883
2t3zf4dv2cw116898,15137.487650775149
1yvhp80dx75m01644,5864.853926166428
3fa6p0h70dr170975,12103.28878445166
knadn4a38d6225804,8962.985422309175
js2ya5a92a6310066,3990.1467703592716
2fmdk4kc6eba30504,24266.881943288197
jnras08w36x200457,5467.242362267366
1ftfw1et0bfb36193,20736.68520784772
2g2wp552371151673,3112.5513654401166
wvwjk7an3ae067360,10105.32612040737
3n1ab7ap8el625388,11479.290225515228
2g1wc5em1a1260268,6451.148616661117
jn8as5mt3aw011979,10727.541027259778
1c3ccbab2dn669383,8085.453934306445
3gnek12t44g328611,5320.58378311503
4jgda2eb0ca089597,35107.78985297112
2fmdk4gc2bba89103,9351.287587875097
wbadw3c5xce823533,25520.01946560383
3gcukrec8eg460822,26010.226379176373
1g11h5sl9ef251162,17703.51900900026
19uua66295a055415,7792.199739380991
kmhhm66d27u256773,5560.2786179098675
5npec4ac5ch414394,14188.578600899105
4t1bf3ek4bu772964,9396.514711538472
4t1bf1fk8eu408621,16018.716627816639
2fmza51644ba73036,645.1703388047131
wbsbl93402jr14399,11058.146043771047
1ftrx14w16fa48412,4293.316495310242
kndjd733955376990,3208.8081321456325
wbaev33483kl80511,3150.9005059755086
5grgn22u66h118185,18839.77709558961
jn1cv6ek1bm212285,20630.498480917242
1gcec14x28z203716,11892.129428210677
2hgfg12658h539588,7072.506559644057
kndmg4c71c6454269,10598.871753709253
2g1wb5e32e1103638,13308.10232036482
2fmdk3k94cba70706,23137.321311558786
5gakrbed7bj339505,23198.319325813096
wddhf8jb4ca571916,25550.512781010664
1g1jc6sg1d4216018,7919.166076418955
1c3ccbab7cn217296,8325.464241267993
1hgcp2f48ca149724,11678.468709993713
3n1ab61e97l693775,4589.518542568543
3vwmj71k56m661274,4458.965973378475
2hgfb2f58ch563446,11979.38037957413
1gys4bef7cr217139,35322.57100556852
jn8az2ne3e9064406,54057.74542170793
jn8as58v19w437533,5710.944345469348
1c3cccab9fn520493,17887.01731706474
5n1ba08d58n612881,12684.82598651349
2g1wf5e32c1151996,8679.784827024818
wbalz3c59cdl72961,36778.663539862915
1ftfw1et0efb19530,27116.19087740964
1g6ds5ev5a0109717,17995.067212819587
4t1bf1fk9cu034162,14214.44110403485
1d7ha18n16j101255,4429.760272829027
1n4al2apxcn473842,11695.150607031854
wbxpa93486wd30415,4470.907476551229
1fadp3f20dl259766,11606.877890859138
wvgav3ax2ew524317,25707.667574000086
3lnhl2jc5cr829712,14974.540655506542
5npeb4ac8dh715584,14473.761543549048
3fa6p0ru2er333096,20394.982629407634
1fmyu93145ka88087,8489.859986723806
3n1cn7ap1cl941678,9415.32064972065
jm1bk32f191208322,3472.112955100457
1c6rr7gt3es299184,24039.008247770744
1gc1kxc89ef127598,22196.189953102446
4t1be46k47u696970,5407.591356328851
2t2zk1ba6dc125492,33232.99321211194
2t3dk4dv0aw027012,13695.45083018833
salsf2d4xca759181,42386.29624172125
1j4gx58nx3c543117,3127.9043861231376
1gkkvtkd7dj265658,30977.641858373117
wbsdx9c58ce785067,39787.62819599379
1ftyr14v3ypb27641,1251.4816505730114
jtdktud32ed578502,11169.959669034668
2c4rdgbgxcr196845,8478.905874218382
1fmhk8f88cgb04056,24711.176845839356
jn1cv6ar0dm764477,21937.66782106783
2g1125s30e9311520,19586.93901653904
3vwva7at5cm666399,14739.284909303648
2cnaldew5a6296069,9914.081987225738
1g11b5sl1ef277417,13578.030574980581
1g1pc5sb3e7114664,9464.824200725208
ys3fd75y446011570,2807.6647942335426
kndjt2a5xd7567346,7635.433885096383
2g1wf5ekxb1119092,7060.482635882633
wdbwk73f48f186310,25178.865377446637
1n4aa5ap3dc832131,14784.43949310413
1c4rdjag6cc106257,18099.991775816772
2g1wc5e39e1138142,14324.720175195169
4a4ar4auxee022951,17221.005690374437
3gnec12t24g111586,4873.345806970809
4a32b2ff1ce011006,8556.770032657161
4f2cz96115km29134,2816.5421976634466
jnkcv54e15m426361,7179.60683922559
1g1za5e08cf321160,9478.325998866872
kndpbcac4e7631769,17940.22201039702
5uxfe43569l267907,16997.050910200913
2c3cdxct9dh651326,22993.30723905724
2t1burhe7ec044298,13404.34960846616
kmhdn46d56u360656,4034.8382474007444
wvwhd7aj1cw145069,13564.585699485695
wbavm1c59dvw42617,25719.773671698662
kndmg4c7xb6370871,6435.152507215005
1fmhk7d85cga98990,22328.169426554945
4t1bf1fkxeu759160,13499.26561207311
1n4al3ap3ec162693,13645.78701599327
3g5da03e65s514982,4928.541854441852
jthce1bl2d5003033,28812.06656746033
2cnalbew4a6211324,12323.714571521072
kmhec4a40ba003480,13541.281966690716
wddng7bb0aa347967,37442.131773088026
wddgf8abxda803965,22078.78607202981
1gnds13s782107116,5126.481592712842
1b3cb4ha4ad586998,4616.447985810483
2c4rdgeg8er472857,19128.418035668037
1fmcu0hx0duc36838,18188.225787638283
3fadp4ej6em146886,11483.543905862647
3vwll7aj0bm080109,11249.733383514635
2c4rdgcg5dr749062,11113.493317016319
2fmdk3jc0dbb95894,14864.691591126462
jm1bl1ug2b1428470,9320.670994514743
1hgcm72644a026078,3904.447172734673
2mefm74v47x628781,8252.036806018054
1c4bjwcg1cl118062,25255.67073620827
5uxzv4c51bl411866,28782.99932960558
1c3cc5fb5an147272,5480.5595628908095
2c4rc1bg2cr189629,14494.774934324927
jn8as5mv3cw362413,14855.973560467319
wvwpd63b94p148244,2525.0620911495894
1d7he42kx6s614504,12865.125396825399
1j8hh48k26c106944,4716.3400802900815
nm0ls7bn9at035979,9456.800394397269
2b3cj4dg0bh561372,18809.350747354478
2c3ccabg8eh261999,24578.973226588223
5npdh4ae3dh228188,10244.505394013391
wddgf4hb2cr224130,21170.902425352433
1c4bjwdg0dl633912,26026.703398638387
19uua8f24ca004980,20487.39669381546
1gkev23747j169040,11442.059689153431
1gcec19c17z502232,7184.600927544676
1fmcu0c78ckb44202,7089.141497183376
1ftne24203hb28873,1541.789409201909
5npeb4ac6dh621459,12322.750409775412
1n4al2ap0cc184979,12405.71569240945
wbaup7c51dvp24038,18430.41288175712
jm3er293170167439,5901.279858104858
1zvbp8am3c5287827,14569.52054126428
2lmhj5at7ebl50107,31029.05980315982
wbxpa93414wa62949,6801.349050717807
1ftnf1cf8ekd84454,18797.794272856776
nm0ls7an3dt146646,9228.077290764782
1fmcu9hx9dub84548,13421.62079557017
5tfuw5f14ex388362,29025.719576950825
knafu4a21b5348365,6810.378837135088
1c3ccbabxdn604765,10375.968129726762
2c3ja53g25h532929,3976.3114919802424
kmhct4aexdu477812,8044.135301120177
1c4ajwbgxcl168116,24176.696137728017
3c6tr5dt7eg199191,32088.255497974227
1fahp34n99w201059,6897.546367290117
1hgcm66574a044120,3955.812146187146
5n1ar2mn5dc625327,23735.224088642823
jn1cv6ap9cm936079,20477.231484256503
jn8dr09y52w736338,3941.5650266400253
3c3cffar3dt688682,9033.325447469198
2g1fk3dj7d9205568,22657.289277657517
5uxfg8c57cl590176,39379.393467412214
kmhfh4jg0ea345435,26829.65150312651
1zvbp8em9e5210604,12295.73026652513
3vwd07aj3em282931,12493.525659525663
2c3ka53g97h722394,3059.01737984238
1gnskjkcxfr214277,44013.455615680556
4f2cz04135km17016,1167.9965485902985
1c4njcaaxed607762,21008.29608793985
3gnal3ek5fs518671,21377.44828944203
1gcrkse32bz100633,21828.807532282546
3gnbabdb2as513765,6860.022135040883
1ftpx12vx7na02652,9495.059741647243
jhmcp26828c007607,9582.610333879082
1n4al3ap2dc173568,13997.409859584859
3fahp08189r108588,8094.1525974026
wbanw535x8ct53989,12835.21727300477
1c4rjfbg4ec199397,27096.699301624296
3a8fy48999t513978,3607.1234737484715
1c3ccbbb9cn166737,8598.8644501332
sajea51d22xc70783,2950.6553633866147
1gner13d69s113895,9717.72271432271
1gnek13t24r316228,3450.410544316794
1g1zb5eb2a4113220,7002.50302253302
wddng86xx8a176019,30219.011125448633
jn8az08w57w632572,6895.97838504088
jthbn36f440141665,10730.930716968209
1g2nf52e83c107217,2866.092727873979
jn8az2ne1d9040541,39562.987340478896
5uxzv4c54d0b12377,33121.03299686424
2fmza52235ba89516,1542.2817096560843
3gkfk16t5yg127219,1125.8774846681108
kndpb3acxe7550646,16287.514951483712
1j8hg48k77c574382,7710.81977813853
1gker13757j111128,11277.748251054501
2g1wb5e36e1155712,13416.959437321935
1fmcu9g98duc66516,17380.265913715903
4t1bf1fk0du259412,13568.125999000998
1n4al2ap4cc130066,9191.540857059601
1fmju2a55cef17442,26345.081608724613
3n1cn7ap1el809166,9981.60326825951
1c3ccbcg2dn659106,11684.143789081289
2gnalfek8c1252703,17111.82737100862
1g11h5saxdf301936,13709.196381396385
1fm5k8d82dgb13701,27781.34526168277
3fahp0ha5cr386856,10442.649176286672
2t1bu4ee7dc037504,13595.723104210601
jf2sjgmc4eh483196,27296.09765812889
5lmjj2j54bej06277,19967.886435786422
1j4ba5h19bl588489,26710.120473739215
3fa6p0h79er265195,14226.726905733161
jn1cv6ar8cm973111,19437.849859862356
1ftfw1ef2bfa22335,22028.79426610427
jm1bm1k74e1180114,16693.230795362033
5tfhw5f16dx296637,40255.760063547576
4jgda5hb2ca002604,35350.43164855975
5tdkk3dc1ds378291,17251.87734342511
2c3la53gx8h322432,9709.034600380557
19xfb2f58ce056962,10137.782990620488
2fmdk39c27bb35687,6645.799088180334
3fahp07188r117632,3223.7246172808686
1fbne3bl7eda25918,17816.276632395373
1ftnf1cfxekd20772,18624.749759962262
1gtr2we79dz187556,26425.25662416285
5j6tf2h59al002136,18247.075184884554
wbafu7c52cdu59359,28839.665413900922
1g1pb5shxd7122752,10897.089935527436
1c3ccbbb3dn595924,11204.35677239428
1zvht82h995111333,15350.404785492286
jthbk1eg7c2483993,22295.332338032338
1fmju1j53def35367,26991.1184188959
kndje723487496185,4067.2567467254944
1n4aa5ap1bc857588,18619.250795500797
1fmju1k56eef49151,36717.85196192696
1fafp44473f400526,4571.231080262329
5fnrl5h42cb037060,17951.5773478836
2fmhk6d85dbd05249,23839.144101500366
1gncs18x44k114826,1184.7785491406742
1d7rv1gt4as251274,15925.346979791175
jn1cv6ar1dm756582,22493.889286408037
jn1cv6apxdm717455,21341.417243867236
1hgcp2f4xba057979,10342.895043336295
2d4rn5d18ar341195,3029.075524013025
1gc1kve8xff551133,42129.70839877714
yv1940as8b1149422,10257.306403018283
1d7rv1gt0as157022,17285.43271645022
jn8as5mt0bw572867,15997.907060763315
2gkaltek3e6162294,22274.87437331189
5tdjy5g17ds082983,37158.08606902357
4t1bf1fk4eu328877,15099.257408332414
4t1bf3ek6au090828,9709.420315009065
5xxgm4a72dg152162,11396.550923428427
1n4al11d23c236368,2609.75631914382
4t1bk1eb8fu141317,16804.21237697488
2g1fc3d37d9127033,16448.770297642153
1g1pe5sb0e7408792,9391.990088744586
1gnec13t71r148871,3924.3747144059657
2hkrm4h74dh613008,21203.154859145478
wbanw13558cn55941,9533.435381747884
jtdjtud32dd549267,9075.286819023579
jn8as5mvxaw128525,10850.297352416095
2c3cdxbgxdh622793,16583.1960490898
1n4aa5ap0dc827436,13709.747183862439
kl1td5de1bb152985,5088.685509860512
2c4gp54l33r261533,1667.387015762015
2fmgk5c87ebd05522,23744.80535668036
knadm4a32d6238986,9263.086330105081
3fadp4bjxdm218563,10512.08863220113
1fafp56u87a155211,2016.616882654383
1n4al3ap8dn456884,11484.319011971827
jm1nc2mf4b0214189,17686.969636613383
1fmcu0d75ckc28489,15663.615800172056
1fmcu0gx7eub81503,17334.566011303516
1gnet16m356195911,4091.8304940429925
wmwmf3c59atz27018,11201.162886187894
jn8az2nf1e9551287,59453.134271043775
1n4aa5ap9bc860884,16686.89103489104
1j4gr48k85c667156,8095.978271728274
1g1jc1247y7155710,832.6105975043482
wp1aa2apxala04919,26695.877785409037
waugl78e37a042212,14946.067673761429
1fahp3k27cl257681,10154.476855607341
1n4ba41e67c804938,3058.704984367485
3c4pdcbb6et230736,15222.651870351874
jt4rn93p5p5080320,793.3729732073484
1a8hx58288f135925,8299.590410052908
1g1ye3dw0d5106616,27052.82205803456
wbahl83557dt10824,7419.310490897993
1fmcu0g9xdud11399,15138.128790885046
1j4nt1fb5bd196938,11424.395164326419
1gndt13w0s2246351,624.4128117253116
1n4al2epxcc132995,11519.485301966552
1hgcp2f48ba152735,9591.132808653765
4t1be46k77u642420,6729.660772329521
2g1wg5ek4b1293124,6943.411919561919
1fadp3f27el187000,10309.822206497212
jm1bl1k65b1412628,12025.200648425644
yv1ts92d341356559,2320.286755836755
jtdktud39cd530752,8104.666798109302
5tbdv58138s502712,25723.505191798948
5npeb4ac4dh650524,12778.969511275749
jm1de1lyxe0178905,12269.352664696416
1g1za5eu2cf188494,9366.740366809117
5n1ar1nb4cc625400,19297.423678867428
jn1dv6ar2bm452047,14258.615810115827
1ftsw21y19ea32060,12364.551086876094
1n4aa5ap9cc839714,13902.006492007995
1ftpw14v26fb72335,9358.460352610355
1c3cdzab0cn118647,8339.132720547976
jm1de1hz9b0120863,9481.166153984908
2c4rc1bg8er325118,18401.270301226552
1ftrw08l82ka56795,4758.572630610125
jn8az08t26w428316,4765.038887270135
jn8dr07yx1w529218,1416.6936625874123
1ftsx20577eb47425,6713.200838050835
1fmeu63886ua38975,4087.4970580345594
2g1wb5e30e1101032,12817.588781357532
1ftww33p15ea74735,13248.510734080726
jn8as5mv3dw658341,17535.905112480108
4t1be32k43u772987,3038.572162403229
3n1ab61e17l629276,4021.0997155622144
wddhf9cb8ea943988,63143.47737948161
1ftrx12w17na05697,10849.385968429711
