vin,sellingprice
5npdh4ae1dh277938,11725.346642657121
5fnrl38287b054325,7280.486051755161
1fadp3f20dl361701,11196.762809015616
wbapk5c50bf126885,21704.044398854167
1g11c5saxdf241669,12291.53801240544
1gndt13s762171425,3595.5034160770083
wdcgg5gb8af410648,15670.414529718066
jtmbf4dv9c5052142,13493.754614672958
jthce1bl9d5004180,29105.709540621217
1ftyr14u16pa90447,6635.9538837079745
2fmdk4kc9dbc22322,17804.902944881644
19uua66266a051498,9885.668490072894
2hjyk16587h513097,8749.41262411664
jteds43a592071506,15084.428505396087
5npeb4ac6eh812199,13463.915659943941
1g1zb5e02cf368004,12178.925851967366
5xykt3a67eg501232,16762.122799660458
1ftsw2ar4aea56821,15535.543082447382
2hgfa16919h518308,10320.569421276728
2hges26784h558567,3164.5426701516008
2g1wt58k369138286,2191.8434043497527
1g1zt51876f207158,2818.978688917259
1gccs19w418144948,2920.43260629245
jh4cu2f60ac043549,13187.399246792542
4s4brbcc2e3279713,23009.277775330556
jm1bl1l8xc1612096,14116.338128161668
1gnds13s162302397,1793.2278110538882
2c3cdxbg8dh719782,12788.04782156271
2d8hn54x08r145728,4469.8414003685275
4t1bf3ek8bu673659,7664.431189615219
jn8as1mw4cm156353,27998.06793864067
kmhct4aexeu483076,11006.852428845046
jtdba32k160026282,8095.443473460551
knafx4a6xe5222827,11228.52291293638
1fadp3f27dl247193,9444.435703762347
3gtp2xe20dg153698,37962.77516386645
jthbf5c24c5179876,20213.520886760663
2ckdl63f666052835,3083.2018780112394
1g11j5sx0ef226867,18063.38625330932
1b3cb3haxad545401,8969.760085020716
2fmdk4jc1dbb35788,23026.634084414447
jm3tb2ca9e0431863,21166.761895998356
2cndl13f986349753,2903.837772600704
1fmzu63k14za57414,1880.6199915335073
kmhec4a46ba004987,10548.564540490352
waurv78t29a033456,31047.74138040124
5npdh4ae5dh175753,9650.602890100523
kndjp3a54e7078601,14344.30295900719
jm1bl1vg1b1456033,7855.333335735138
1j4nt1ga1bd271382,8833.340026001399
5npet46c49h551134,3302.904630287225
1g2ne52f23c163455,1826.5751488453607
1fahp2e87dg112984,16352.78514389937
yv1sw61t142434824,2788.8152492862573
2hnyd28428h517229,16182.770804132166
2c4rdgcg5er476951,16504.203746696414
jthbf5c29b5137766,18382.08328654697
5fnrl5h45cb021967,20063.181283337275
kmhd35le9du086643,13442.383107353911
1fm5k8gt4egb22787,35823.740996261855
1gnskjkcxfr158390,48023.8401830872
5xxgn4a70cg029696,10951.275655906225
1n4al2ap8cn570683,11646.460019882788
wddgf8ab8eg167609,28611.046339363224
2c3cdyag5dh660178,16510.302849287946
2g1wb5en4a1124745,7005.566376205047
5npeb4ac5dh805405,11754.674814465234
3fafp31z84r115851,1341.4427038538615
1b3es66s55d261878,2039.205538775257
5tdza23c84s094332,5115.728920748785
2c4rc1bg8er359771,21258.2191911892
jn8az08tx6w424160,7235.942264864824
3fahp0ha4cr312358,10090.067685041964
5npeb4acxdh753575,11009.104397657147
1fmpu18l9xla91734,1366.9304584209112
1j4ba3h13bl624102,21513.637423248405
wauw2afc2en055746,38527.55810571881
2gtek19j171653288,14302.53979163033
1ftne24lxyhb28427,1158.6204535796278
jtebu14r668063461,13213.391247647363
1ftfw1et3bfc27524,12749.81986859673
2b3la43g87h648266,3119.8957422913245
1gndv23l36d207575,1787.6602314557258
jtjht00w974027406,12758.630022604668
1n4az0cpxdc406283,10551.15328936048
kndjn2a2xe7065048,13954.06441025916
1hgcr2f39ea176466,16473.227153965046
1c3bc1fb4bn531095,10112.052778624478
jthbk1eg7b2433545,21796.583398161314
2c4rc1bg5er395045,18393.879442381825
1ftlr4fe1apa78650,13862.796519696018
4t1bf3ek9bu152045,8690.465706720292
1gcek14t5xz110509,4081.6702323863456
1fmcu9e72bkc31822,9302.65935666057
1d4gp24r86b617984,1308.1935000184567
3gtp1uea8dg252357,23219.70260475669
2g4wc582371162476,3646.4557458662293
2g1wg5e33d1216711,11353.496300297524
2t3rf4dv3cw180609,15580.712153749333
jn1by1ap2cm333416,24513.695222876457
2fmdk4jcxcba88954,21606.68975386586
jn1az0cp7ct024790,12182.557563123033
1hgcp2f64ca037696,13922.903932887679
3fa6p0h93er279496,14811.403063873517
1fmcu0gx4dua02977,14542.854988712195
km8jucag0eu829068,10897.678822129266
5tfdv54117x026563,4960.01674722314
wp1ab2a29dla84509,49005.56153241275
jh4cl95815c803766,3654.6667697133016
1ftyr14vx3pb41450,2359.7318223520397
jn8as5mv0cw712113,12148.068261893215
1fm5k8d85dgb11330,25776.692487175285
1g6ab5r37d0130763,18551.934685714412
2g1wb5en0a1128453,5886.127343740758
2gkaltek5e6103893,22674.259502199136
jtjht00w933525282,6666.852978100071
wba3r1c50fk193549,43910.984391100035
1d4gp25b65b252253,1469.1239855164276
1n4al2ap9cn439925,11387.286724366017
5npdh4ae3eh508968,11519.490465901492
2gnalbek1d6199646,12902.55742422041
1fahp3f23cl466958,8501.852533794503
2t1bu4ee7cc822569,9800.2397269001
jn1dv6ar6bm651652,15683.527808781357
5xxgm4a76cg070983,13099.797129948745
1g1pe5sb8e7188107,13042.856292056176
5npdh4ae1dh321503,11943.85917166491
3fadp4ej6em140036,9692.71520203525
1n4al2ap6cn505511,8878.625445315753
2c4rc1cgxdr723881,20893.44508719383
5npdh4ae5dh342919,10817.212503078008
5n1ed28t21c523892,2853.721895203713
1ft7w2bt3bea35251,26811.895125390653
3fa6p0hr1dr384181,14157.238115668812
jn1cv6el5bm260977,19654.255814103475
1fmfu18l93lb88485,5184.238686672342
3vw2k7aj5em224319,12205.689822120388
1n4ba41e84c872976,3139.8019351643597
1c3cdfba3dd288822,10910.261522185065
2fmdk3ac6aba48815,14659.687418227122
jtegf21a120042563,7345.511608194196
jn8as5mv6bw298012,12918.013157757221
1fbne3bl7eda14885,19738.013323279083
5n1al0mn2dc300902,27407.907746972858
1g1pc5sb5d7206146,9311.330906797353
1g1jc5sg7d4174433,8680.082813756857
5yfburhe2ep063759,10034.590112132622
wddgf4hb8dr295804,21425.99702414695
1c3ccbbg9en204496,12214.890821802364
1c3cdzab9dn642865,9300.76604774711
1n4aa5ap4cc855917,18262.14157830883
jf2sjaec6eh516758,22071.21909466631
5fnrl38756b103362,11245.330541465853
wbxpa73494wc40773,5867.536363723076
4s4brblc9e3233750,25938.0963029194
jn1cv6ar6cm971549,19869.070616720062
1gkkrped6bj109888,17376.727650185356
2c4rdgcg7dr688409,12608.346038975946
3c4pdcab8ft580209,14504.796606330003
1fmcu0g93dua41710,13858.621240602131
1vwas7a35ec023972,14759.319066377504
2fabp7bv9bx102218,9020.730200759812
yv1672mc9cj123889,22442.665928268063
jn1by1ar9cm391363,22731.47409329273
4t1bf1fk8du640392,10178.72080051598
3n1cn7ap6cl867190,8328.491089101824
1c4rjfbg1ec453213,30579.06177613626
kndjt2a53c7422034,6016.380868101296
1c4pjmds9ew284098,28568.804113500886
jn8as5mv1bw307697,12665.829632824883
jm3ke2cy5f0440349,18324.798672144254
1c4bjwfg9dl520764,29517.289335861286
1ftfw1ef3cfc66657,29537.923165402182
1g1pe5sb0d7161207,10108.176910912698
2fmdk3kc8eba71629,25774.83659977043
1gkek63u83j317562,5421.9838598250035
4t3za3bb2cu060866,20191.176967731226
1n4al2ap5cn454566,12086.882377133727
1g1pa5sh6e7230760,11037.836123776546
1gndt13s282138593,2845.3102110012587
1g6dp577x60110482,4251.910866853265
wdbtk56f18f241783,14310.956181557223
2t1bu4ee2bc734916,13204.417373249786
1g1za5e05cf388055,7217.600544468752
wddgf5eb4ba514179,17921.311037413623
2lmdj8jk0cbl00167,24790.431943236697
1n4al3apxdn496609,12512.581559103835
4a3al25f88e019007,6896.459914946247
19xfb2f59ee202952,12008.284511384032
knaft4a27b5443399,7626.56384751991
wvgmm77l76d028051,10693.261605169
5npdh4aexdh302416,11228.125892747772
kndmb233286246098,4374.604480667628
2a8hr44ex9r516173,6538.589506742168
knafu4a20c5510178,5951.174866026714
1gtjk33678f205842,23954.625158375267
2c3ccaag7eh289357,16163.20656412092
1fadp3f24dl285755,11200.540725033348
jn8as5mv8cw390224,13713.276683327156
1c4rdhag6dc582812,19080.98129538306
1fahp2ew1cg105655,14025.299954568078
3d7lr38c15g829333,19536.706120932307
1n4al2ap8cn405751,10760.918316884416
1ftfw1et3dkf73325,26047.079033890215
wdbuf70j45a719981,7498.560819363153
1g6de5e57d0147235,18293.241496662646
1zvbp8jz6d5277323,39654.47700370604
jm1de1ly1d0160565,8370.373504571638
3n1ab6ap3bl722777,8065.2310179262495
1n4al3ap6ec103394,12947.547693990477
1c4rjfat0cc210892,21361.028644785154
1ft8w3dt9fea86282,50581.33124706329
1lnhl9dk7eg608991,21967.92360293194
4t1bf28b62u252643,3483.4337550184136
wbaph5c53bf093931,19552.48950489476
wvwdb7aj4dw127834,13641.588535732417
wbxpa93416wg84132,9560.210312876736
1c6rr7nt4es316464,34744.41612262836
jhlre48778c019126,10076.53808095231
19xfb2f54ce026728,10559.166865767274
1g6ag5rx2d0171645,21383.100487349584
19uua66236a070381,6461.836893913117
4jgbb86ex8a373813,12234.841509020522
1fm5k7d95dga09769,26613.420694890527
2ctalhew7a6256933,15190.418191085948
3fa6p0h98er345296,14296.727586925186
3vw2k7aj2bm012540,9374.377044495013
wddgf8bb1br158412,18054.816030712667
1g8ju54f13y568018,1265.0191313046726
1b4gp25321b186099,476.45557165469654
3gnbaafw6bs642281,5154.853411756013
2g1wc581469260971,2242.6382950961215
ml32a4hj7eh001393,8647.137201114305
2c4gp44r25r375881,2881.4747729512073
jhlrd78824c041610,5770.370927675809
1c6rr7ttxes367485,27103.6651719011
4t1bf1fk4cu138316,13040.336647056894
5n1ar18u66c676947,3418.7889959901986
ja3au26u59u021784,3286.0118975105906
1hgem22925l057566,3882.5153820906417
1hgcp2f47ca184366,11858.272356315958
jthbl46f985076686,22750.52539639313
2fmdk4jc4cba76282,19537.00988796389
5n1ar18w96c667726,7111.809942165292
jm1bl1uf8c1661701,9050.115575435899
5gakvced6cj148287,21318.301907572128
1g1pc5sbxd7201797,11017.157312363815
3fa6p0h9xdr289957,11998.344474338664
3n1bc1cp2bl446898,4713.31526384396
5n1an0nu3dn810096,17506.075918087037
4t1bf1fk3du639912,11144.132188617177
waujt68e85a073940,4478.8658171751185
jm1bl1m61b1465212,13933.5680096233
kndjc733565645541,4433.736774722678
5xxgn4a75dg117631,16638.710526129726
1n4al3ap9ec179630,16834.7827754201
jn1cv6ek4dm922204,25104.032066086555
5n1aa0ne2bn621697,28526.511580187005
3fa6p0h79fr184795,17289.721810153154
2fmhk6c80dbd35308,20268.232873661254
wa1ay74l87d044545,14686.98562591973
1gnek13t71j110395,2804.6755351015636
wba3c1c56ek116491,27773.643428830674
jm1fe173340140714,8014.893037782669
1j4fa24147l231668,12940.083169177202
1g4gf5e39cf145015,18367.24676867084
19xfb2f50ce374848,10642.879656602445
1b3el46x65n582741,1489.5820048806709
jf1sg69626h722102,4976.790371530884
5uxfe43539l270425,25734.018288520285
jn8as5mv5cw376183,12868.871230932014
2g1wc5e39d1217793,11205.323251316291
1fmyu03133kb47669,1835.0096254491273
wbavb33556ps18912,7646.832862744771
1g1ad5f50a7166089,5920.388833214552
1g1ph5s98b7158234,8387.723813583296
5npec4ab6ch449808,14004.338517673217
4t1bk1fk5cu505509,15318.840850340173
wba3b3c56ej983250,36806.57367717699
1j4ba5h16al102154,19283.163041495827
5yfbu4ee3dp098400,12729.33510911337
1fahp2dw0cg143251,12519.228020246273
wbafu7c51cdu66013,31809.533808798744
3fahp02107r154700,4115.589349456903
wvwbm7aj7cw259924,11871.799291977488
wmwrc33494tj55209,3272.3867466189004
1gkek13t45j180018,7078.133603514496
4a4mm41s54e010764,2437.419255468134
3gnbaafw9bs643912,3993.880575890289
5uxwx7c53bl733522,24144.6804522141
1fadp3k26el314339,11326.905975917733
1fmzu62k94uc16971,1695.880888059839
wvwdb7aj0dw084240,9860.366862193476
1g3nl52f32c270630,785.9360790106475
1fmeu73e56ub33361,5074.749650939957
jn8az1mw2ew514956,18743.04720577055
1ftne2ew0eda13749,22452.065908014345
4t1bk36b17u192413,7416.3910349684975
wbaka4c59cdx20217,35736.25049219943
1n4aa5ap8dc811730,13585.937911983627
4s3bp616057360488,3722.0706616883035
1c4njdbb9ed518651,15405.527177987713
jn8az08w95w441539,3424.864165678964
1ftfw1et8dfc22418,24813.661643860072
1c4rjfbg9ec219983,32393.804071485112
2c4rdgcg3er321542,16953.73708274482
5npdh4ae6dh226600,9828.18527677124
1gnukhe35ar262064,19218.464862110097
4jgbb86e68a300986,13014.840509251875
2c3cdybt6eh263768,28429.572341374587
2hges26783h557921,3247.1268509425554
5npec4ab7bh316652,9812.942147323867
wbanw1c52ac166566,18687.078399257727
3fahp0ja1br214977,8730.73044622194
1c6rd7lt2cs120862,25626.906120567503
1n4aa5ap7bc839211,17589.618576632238
2c4rc1bg7er292211,19825.84019676476
3fahp0ja8br237320,11746.295118614336
1c6rd6ft0cs333296,19104.25772599588
1n4al2ep2cc132473,13272.335963204507
2g1wg5ek1b1305536,7314.676990440662
2t1burhe2ec055192,11054.563536813466
wbapk5c56ba662074,20828.18519514446
jf1sg65618h727994,8345.042631265813
3lnhm26126r668597,4265.799404227519
1j4fa54148l537045,22293.49738988765
4jgcb65e86a035835,8657.056346662677
kndjt2a64d7608935,11755.338166184232
1n4aa5ap6ec468756,17987.671455140975
2g1wg5e37d1233740,10069.262379698532
kmhec4a45ca035424,12809.840224800339
5gzcz63b73s878387,2697.3102797716983
3gcpcrea4bg304071,18053.090687633423
zfbcfabh3ez025596,12918.254838135052
1ftex1e84afb50259,18395.529596317658
wba3a5c52cf340957,22521.007247135036
jn1by1ar9bm374643,20323.455591010767
4t1bf1fkxdu275729,14648.459241164775
2t1burhe2ec072333,10192.518096203064
1g1jc6sh6d4217402,9932.52178423019
1ftne1ew7cda98547,15701.446306128117
wdbsk71f97f123980,27477.73034761553
1c4bjweg4el163092,29574.231894186963
1hgcr2f89da041904,19228.46954128745
wbalm5c57be377854,41855.857348809834
3fahp0jg5cr367237,10090.197387529599
1fmcu0f78dua99019,14956.002531618713
1fmzu84p4yza48959,1092.3469300771903
3g5da03l76s605906,2125.0071097703603
1hgcr2f33ea063547,17313.750652411458
sajwa74c24sg14230,8545.829211323531
2c4rc1bg2er398405,19968.825287173342
wbabj6325rjd32383,2257.625931179049
1fahp3f20cl283193,9704.675321482857
19xfb2f84ce035648,12955.28929678493
1gkek63u45j137420,4471.516250804223
5tdzt34a61s054758,2809.210736697967
5gtdn136768288370,11598.883619538268
1gnek13z42r211160,3489.9166840586277
1c4rjfbg0ec199459,28169.903960566582
1g6dp577370152333,6224.116843545963
1fahp3f2xcl264554,9556.616561818028
1fa6p0h76e5377391,15988.943078799999
1g6kd57yx6u177889,5619.375242670237
5npec4ab0ch436617,15762.03408726684
1c3ccbcgxdn612339,12862.301532628502
jn1az34d26m300295,5012.583345044403
jthbk1eg2b2422078,18639.424543892517
2d8hn54p38r831388,5570.946284199013
2c4rdgbg7dr723385,13864.446215442338
1g1pc5sb7d7165194,12619.860317135355
jnkcv51e25m204173,3068.5496296924302
jtjbt20x860097964,13694.606616493902
2t1cf22p72c601674,2452.766307380738
1hgcp2f47aa191346,10392.285888671633
jn8az1mu5cw121075,16465.679233210063
wddjk7da8df010620,67004.64772879684
1hgcr3f85fa007418,25728.415848981796
1ftfw1ev8afd36013,20037.148745755163
1ftpx14557fa16322,7042.578335802944
1fbne3bl0eda82493,19697.72489976121
1fmcu0g91dud91966,16310.548393142497
5tdbk3eh9cs143470,23238.15537393046
kndjt2a69c7366853,11116.80873605937
2hgej6444xh111337,1093.4447859773863
1fmcu0eg3ckc13598,12164.682266959464
1fmcu9dg4bka75462,9063.764603217838
wbaxg5c55cdy28490,24515.357866062244
4t1bf1fk7du258337,13899.88769941498
5uxfe83518l161306,16306.309592748183
1fmcu0e70ckb17315,14470.973602973012
19xfb2f58ce327504,10335.031428062368
3n1ab6ap6cl679778,6463.014182376238
jm1bk12f641145473,2682.9880873389448
jm1de1kz5e0174657,11241.172565095247
1fafp4444yf185033,1857.5400347699378
wddhf5kb8da708046,23839.199322085005
3n1ab6ap7cl715073,8873.738573855397
1fm5k8d88egc00133,26218.10481221787
kndpb3a27b7080188,13966.360440024786
1n4al2ap8cc160297,10767.320436662536
5uxfa53553lv88278,3339.429717950883
jn8as5mv8bw672443,11183.88650056378
3gnca13b89s544031,6541.627712660094
kndpbcac2e7549104,16009.403993985026
wbanb53537cp05000,7502.023108936864
1gcek29089z285599,10576.866764283195
1g1pc5sb6d7242041,10293.24810492673
1g1al18f187206787,3218.245740343251
1g1zc5e01af188877,7428.1750568184825
1hgcr2f58ea243849,20471.22749728655
1fahp3f20cl320372,11233.941754525036
knaft4a22a5817643,3400.179688506847
2gnaldek8d6268179,17220.34674151001
3gntkfe33bg105490,19970.108459694602
1gyfk63877r297485,17270.24876187938
1g11y5sl9eu133382,10996.127045273864
knalw4d40f6018534,63881.12443892842
1d7hg32n13s132935,2449.2502828116503
jthbl46f075027844,15540.970692452429
2hges26782h569016,2388.9033669644286
2c3ccaag2ch311181,14487.061837068228
5fnrl5h6xbb087088,16264.91231768941
wbaka4c53cds99188,30019.413289413842
2g4ws52m9x1607302,609.95524556292
1n4al3ap3dn511404,11068.752932208447
3fadp4ej4dm159229,10321.320646574979
yv1rs58d312061249,576.6360506930869
1ftew1e86afa90178,16889.307614653066
1d4hd48d94f150247,1975.304621289124
1g1zk57728f275694,8586.782672563333
1fmcu9g91eua79197,17193.671698343038
jtedd21a540103635,6475.556319488517
2g1fb1e35e9287483,22088.21674649738
kmhdn46d26u377964,2275.9448211906947
5fnrl38646b042240,5565.820824364655
wddhf8jb3da713397,28391.833328573655
3a4fy48b96t371583,731.9017992321405
kndmg4c77e6552340,15331.503674397653
wauvc68e14a110682,2795.8024287541502
1n4al2ap0cn483456,12938.97006290485
3fa6p0h93dr262017,14900.058586645366
jtjbt20x430014915,4966.879501643569
wbapk5c53bf125505,18428.894414304796
1b3lc56k98n253599,5031.031890865255
3gnal3ek3es648916,15690.502639693106
1n4al11d93c229904,2257.365296415366
3fadp4ej5dm150538,7335.716931096117
1c6rr6gt3es247869,23016.7412149834
sajda01d2ygl47950,1078.6362989312584
1ftpx14544kb16012,4927.743015238185
1g1ze5e14bf355866,12300.872417294808
1fmdk03w78ga00748,5866.851613192396
2g1wf5e3xd1132999,12122.005606706582
kmhhu6kj5fu126030,29483.201194976482
1nxbr32e15z416496,3254.4808378230337
2c3cdxhgxeh366132,21542.29416511199
1n4aa5apxdc838055,14916.3265247083
2c4rdgcg1dr685389,10868.809445248917
1fmdu73k35ua95578,2898.984210246703
5yfbu4ee6dp218884,9971.087192996472
1fm5k8d83dgc37220,24804.29619657003
1c3ccbhg0cn170629,9209.391451213625
5npdh4ae7dh259685,10717.44341250142
1fahp3f20cl306701,10288.069825598463
1ftpw14536kb29131,12734.406147805223
2c4rc1bg6er398407,19383.674165661243
5yfbu4ee0dp153207,12483.919649410176
3n1ab7ap7dl562377,9472.48202935015
2gnflnek9d6322973,15495.819820250148
1b3hb48b47d411626,3477.1575736632713
wbapk5g5xbnn81145,16879.428789404577
1fmzu73w04ub68297,3456.9371503266666
1fm5k7f80fga56246,30857.38119491705
4t1bf1fk8cu096197,13918.246115600108
2t3bf33v29w016371,9108.96599072564
2fmza51401bc25369,518.8254432071553
3gsdl43n69s644183,4530.637856870252
jt8bf22g8v5001175,1261.3821584551733
jh4cu2f46cc012016,15879.596400191409
1ftfx1ef1dkf30531,25389.754851799415
jh4cu2f44cc020230,16072.099652740246
1ftew1cw5afc63125,13712.286377618708
3n1ce2cp8el401814,11860.821141267732
1a4gp45r66b760417,2803.470904086049
2gcec19t041125719,10081.674726047087
jm1cw2dl4c0107617,15314.667123673247
wddgf5hb7ca674554,22911.143985299313
1ftne2ewxeda79340,20917.34833369738
1g6da5ey1b0118736,14805.363616050494
1ftne24l68da20149,8459.858165246924
2fmdk3jcxcba60212,19810.669968772956
2gnflfek3e6265905,16101.051970755452
wddng71x57a117122,20818.927379331733
5npdh4ae1eh471015,12066.617821510612
knage123385220273,5788.565726592352
kndmb5c14f6018228,21083.701834714106
4a3ac44gx4e049674,2636.269980042416
1hgcg5650wa239531,1007.5586144723311
jn8az08t45w319886,3252.575394594487
1g1pc5sb9e7415844,11827.853294820423
5n1al0mm2dc339478,30822.502916801543
wbaph5g59bnm72058,22335.74634280215
1gthk43649f169968,19954.004174870675
3gyfnge37cs545725,20815.85791029913
1b3cb4ha5ad635514,4670.102151949613
jn8ar05y8vw187490,1769.3589564602698
4t1bf1fk5eu331593,16808.513154472264
1j4gl58k12w198025,1391.8532997131551
4m2yu57196kj09812,3817.9085094577076
1zvbp8cf8e5258597,29324.04286513246
1hgct2b83da011210,19283.023184160753
2t1br38e04c219715,2797.88675605159
1j8hh48n16c253668,4816.728564590849
3vwfp7atxdm653751,11542.874031163657
1n6aa07a56n534006,7296.504642877576
1n4al11d93c143234,1530.1962247282663
5npeb4ac5dh685931,8224.633713238465
1gtn1tex4bz219049,13233.353638967228
4jgbb86e38a352687,13122.32403889212
2lmdj6jk4cbl09958,20076.43809549428
1g1pf5sc1c7154576,9017.10065522657
jn1cv6ap2cm936036,18367.927937371318
3tmju4gnxbm118106,18563.684559525118
1g1jc6sg8d4197774,9284.201295814864
1g6kd54yx4u102045,2236.12903274145
5uxfa53573lw23919,4900.4738242031535
1g1pc5sb7e7383198,12404.85259209335
1n4al3ap5dc114031,14199.381547562185
kmhdh4ae9du818333,11282.809714631385
3fahp0ga1cr321925,10358.507683423097
1j4fy29pxvp543606,3115.0034224755163
1fmcu9gx1duc66579,12690.011735567605
2c4rdgbg9dr586630,10930.115074068468
jtdkn3du3c5440021,14292.557844635645
2d4rn4dg8br731505,8411.826321727978
1ftrx12849kc16382,8023.033152001726
1gcec14w8ye296191,2095.446591982485
3c6ur5dl4dg594013,31797.609818316017
1g6kd54y45u240438,4652.066386621262
2c4rc1bg5er215062,17621.95976402561
1gc0cvcg0bf217996,16246.540640822725
1ftsw21r08ea35541,23787.092425517167
wddgj4hb6cf762085,20582.56767257062
wbapk5c53ba995784,18785.353622649433
1n4al3ap8dn466489,11969.624921473496
2c4rc1bg8er444724,20896.410525004983
jthbk1eg0b2453572,19241.084252992452
jn8af5mv9ct114852,12364.925971402035
3c4pdcbgxdt660425,16298.566267737326
3n1cn7ap4el848317,9852.847856184937
1gnscce06er101869,44246.54830217397
2fmdk3kc0dba17577,21753.155595390366
1fmdk02125ga33724,3240.0961675338494
1g1yy32gx45117125,26334.443823309557
1ftrf12w88kb31268,4368.723355691811
1ftne2ew1eda17521,21040.99330293873
1g1zc5e01af279003,7404.282197839991
1n4al2ap2cn421069,12071.928690895162
1fmfk19568la25161,11027.694249631852
kmhwf25s15a174316,2687.675885631894
jthbj46gx92293083,13769.6876925454
salsf25446a928291,3228.5204806978018
1g1jc5246x7234663,394.89014149377
1g1zg57bx9f233877,4543.641901886342
6g2ec57y18l144082,14834.284919521928
wba3x5c51fd561335,38450.02662685701
wbaxg5c58cdx02821,27749.499940900336
jtjht00w613507397,6632.780555596841
5npdh4ae4fh580134,12838.61018128203
1gys3bef8br310172,34891.3111979449
4jgbb8gb0aa587770,17857.046301093458
1g4ga5ec8bf315474,10337.12120630867
2c4rc1bg0cr306334,11322.767934260673
1n4al3ap1dc166319,13902.439374201183
1vwah7a33cc035274,10255.175884334209
jn8az08w26w507009,4705.8483889814
1ftnx21s03ec50133,4450.228537472898
jhlre38728c058068,10084.518865890615
5yfbu4ee5cp040531,11084.626185409626
1g2jb12f637198718,1830.3186139348709
jn8as5mtxdw516759,12596.427553891328
1d7rv1gt5bs615980,20006.360280973924
3g5da03e14s506223,5446.273385869084
jf2sh6dc1ah800013,8276.994569637402
1fmcu0gx9dub25013,14604.951073766206
ja4lx41gx3u033607,1643.4254270071906
5tdkk3dc3bs068771,14026.436797045542
5fnyf3h90ab010956,19957.21526573898
jthbk262672026946,9677.781967642173
1c3ccbcg1dn580090,13058.867935421038
3fa6p0h92dr310817,10416.836410353924
5fnrl38758b020243,8192.366681296156
kmhdu4ad7au879520,7032.492182298084
5npeb4ac2ch428711,12437.397490695024
3fahp0ha3br174035,7758.755104625008
1fmhk7f96cga44040,26402.593235900327
kmhtc6adxcu028762,12359.148590942099
1hgcp2f68ca121052,12455.319714855235
jn8as5mv3cw369491,14772.158702526254
1n4al2ap7cn474124,11542.731707692516
1yvhz8bhxc5m07206,9732.712731420168
1n4aa5ap3bc830683,17309.09017278833
1c3ccbbb8dn617318,10191.13250894229
1n4al11d46n459570,3597.8171237469287
1nxbr32e25z462046,4064.5202433507147
jm1fe173370213231,7272.892254025851
1c3cccag2fn516541,15348.388264473639
1gnkrfed4cj319906,13670.67510660519
jthce96s870007492,13376.669027961492
jn8as5mv3bw688906,13166.305471164891
wmwsu3c5xct258712,14427.218681272141
wdcgg8jb1dg088587,24699.4526752666
1d7he48n65s293738,6233.629711474628
wbapk7c54ba970422,17804.439574737757
1gnskke77er143980,39370.09892917026
wdcgg5hbxfg362621,35679.6245585311
1b3bd1fb1bn622612,9228.114639578169
2g61m5s35e9120552,31772.332446689543
1g4gd5e3xcf130173,14762.041027177205
1g8zs57n58f191580,2414.312399880473
2d4rn4de4ar220595,4282.212191055378
4jgbf71e67a151032,12685.500118075657
3fahp0ha3cr239449,7767.623979840742
5n1an0nw5ac526042,16807.80569275462
1g1pc5sb0e7169962,11838.625636487062
wba3a5g56dnp27058,27057.73228258029
yv1cz91h741109545,3215.1122886285793
1g1ad5f56a7198951,3232.303793275256
4m2du66w15zj06622,3332.726648015794
5npdh4ae0dh318477,10180.0088390666
1n4al2ep9dc164631,12126.04608470449
4jgda2eb3ca030804,26770.6911495815
1gkfk66817j191487,9959.451917722585
1g1pc5sb1d7273794,9408.949759393956
1n4al2ap1cc229444,11659.003419392375
1c6rd7jt6cs147209,23759.31729116565
waubfafl7da160825,22733.5915172834
kndpbcac5f7704410,17620.071158698815
waubfafl5ca116708,20851.803273290876
1g1yy22g135112680,10670.633221543321
2fmgk5dc3cbd09325,25285.47995537702
3n1cb51d85l546631,2948.1682184050987
2c3ka43r76h118109,2593.9644557242264
1gkfc13j67r164908,8605.920594325611
jn1cv6fe7em900448,38353.00550867195
1fmru18w7wlb41094,325.74036535432424
5xxgn4a68cg055051,15788.919868531779
3fadp4aj6dm162266,8551.09921770625
1ftmf1cw6akb34118,5148.626521450091
1ftfw1e62bfa46876,24300.249084865663
2c3cdybt0dh733940,25011.45451761048
4s3bd6755v7204244,594.8294482788388
1j8ft48b79d201231,5609.566016485466
1hgcp368x8a034493,12371.43069984173
1n4al3ap2dn508218,13223.64388500692
1fm5k7f86egb64093,28109.252878852098
2g2wp552x61215853,2077.8327011121655
jtebt17r550056061,6950.330071175684
wbafr7c56cc809762,34276.338515024836
3hggk5h85fm715766,18201.666829636695
km8jn72d27u631975,5574.550870704089
jhmge8h48ac033137,7585.229836010532
2cndl13f876087514,3002.98258132893
19uua66208a018984,8527.001176153963
3fa6p0h7xdr210852,12010.659955000225
1fafp44473f313533,3518.745270273861
1ftlr4fe1bpa22869,12460.515921494134
1g1az58fx67816531,6124.142634604345
kndjt2a2xa7121067,8673.123796778176
1gkds13sx22121337,1690.3770173313642
2b3lj54t99h605463,16395.613774490583
1g1zt62814f230324,2339.9602040136015
jn1ca21d5wm920296,1022.3284718273426
jn8as5mtxew618533,14652.922751744074
1gtdt196268277524,12162.23803911015
5n3aa08a56n814142,10134.067507686716
1hgcr2f36ea268523,17507.87227298555
1ftnx20p44ea80809,2834.3959746424134
1fahp3m20cl421785,10938.098963559207
